LSPC_LU_DESC,LSPC_LU_CODE,RC_Group,EMC_Group,RC,FACILITYID,Shape_Area,AREA,PERCENTAGE
RESSFH,50,Single Family Residential,single family,0.405,J03-9234-3,989597.5839545092,22.718125398455474,75.01751005221696
RESSFH,50,Single Family Residential,single family,0.405,J03-9234-5,3154874.6125419387,72.42624499720496,55.07707279701701
RESSFH,50,Single Family Residential,single family,0.405,J03-9234-6,4787229.937853421,109.90011677756245,47.35216918596714
RESSFH,50,Single Family Residential,single family,0.405,J03-9368-1 (J03TBN1),2585104.647604063,59.34607410591541,64.26656341378445
RESSFH,50,Single Family Residential,single family,0.405,J03-9368-2 (J03TBN2),1120728.3327128135,25.728485207520514,75.16080399947505
RESSFH,50,Single Family Residential,single family,0.405,J04-9249-1,35089241.81776274,805.5413722486476,49.01509421619442
RESSFH,50,Single Family Residential,single family,0.405,J05-9255-1 (J05P01),1085346.7063309602,24.91623158243365,35.57164977365681
RESSFH,50,Single Family Residential,single family,0.405,J05-9800-1,438783.8615288737,10.073131695812334,47.72554203958163
RESSFH,50,Single Family Residential,single family,0.405,J06-10011-1 (J06P01),3798039.588150874,87.19134022853085,9.316288762645462
RESSFH,50,Single Family Residential,single family,0.405,J06-9079-1 (J06P03),4303948.404230284,98.80545500632572,27.01171295306002
RESSFH,50,Single Family Residential,single family,0.405,J06-9362-1,9324142.598202268,214.05371659514583,15.751140387991752
RESSFH,50,Single Family Residential,single family,0.405,J07-9019-3,562684.5630266148,12.917511794573445,62.04937009861191
RESSFH,50,Single Family Residential,single family,0.405,J07-9022-1,2092585.6953622932,48.0393495346691,58.212650126505686
RESSFH,50,Single Family Residential,single family,0.405,J07-9022-2,1254408.586052706,28.797373822362335,69.016995770731
RESSFH,50,Single Family Residential,single family,0.405,J07-9022-3,1152268.854145693,26.452558843777243,56.57244605378147
RESSFH,50,Single Family Residential,single family,0.405,J07-9022-4,971648.867598831,22.306077920247045,53.014287684452846
RESSFH,50,Single Family Residential,single family,0.405,J07-9109-2,2948864.0291062025,67.69687384292254,33.57245938337389
RESSFH,50,Single Family Residential,single family,0.405,J07-9109-3,297677.60456319246,6.833764813525779,29.905199439070312
RESSFH,50,Single Family Residential,single family,0.405,J07-9109-4 (J07P02),5570828.935947522,127.88914644926804,32.38305781384091
RESSFH,50,Single Family Residential,single family,0.405,J07-9110-1,1750726.625494547,40.1913137837938,39.35749297334479
RESSFH,50,Single Family Residential,single family,0.405,J07-9110-2,1823337.148903123,41.8582287023324,31.38009863781164
RESSFH,50,Single Family Residential,single family,0.405,J07-9110-3,617892.6456818751,14.184920047288168,22.9975858278619
RESSFH,50,Single Family Residential,single family,0.405,K01-12032-1,57477.12875753677,1.319498591982129,53.56583939165828
RESSFH,50,Single Family Residential,single family,0.405,K01-12032-2 (K01P11),2357065.6077460353,54.110997154195395,42.658354318767685
RESSFH,50,Single Family Residential,single family,0.405,K01-12032-3,407278.7639897405,9.349871283509732,51.57397935733271
RESSFH,50,Single Family Residential,single family,0.405,K01-12036-1,1098116.371150628,25.209383921700876,18.293460598131304
RESSFH,50,Single Family Residential,single family,0.405,K01-12036-10,3051490.89401111,70.05287190108595,37.79046564752383
RESSFH,50,Single Family Residential,single family,0.405,K01-12036-5,23053.31973383799,0.529233515780385,1.8849840704459808
RESSFH,50,Single Family Residential,single family,0.405,K01-12036-8,415.4882696063521,0.00953833635363674,0.05419204825753476
RESSFH,50,Single Family Residential,single family,0.405,K01-12036-9,513921.39119434,11.798058927595775,38.12820419069233
RESSFH,50,Single Family Residential,single family,0.405,K01-12046-2,37791093.73239302,867.5676055376825,28.54035143037141
RESSFH,50,Single Family Residential,single family,0.405,K01-12058-1 (K01P08),4349128.481799124,99.8426510184858,30.299269708635624
RESSFH,50,Single Family Residential,single family,0.405,K01-12058-2 (K01P09),3972689.7912882096,91.20077323450523,30.09402465499185
RESSFH,50,Single Family Residential,single family,0.405,K01-12062-1,3972689.7912882096,91.20077323450523,35.23423172555907
RESSFH,50,Single Family Residential,single family,0.405,K01-12126-1 (K01S01),15406668.639585797,353.68985919295767,39.95352003840134
RESSFH,50,Single Family Residential,single family,0.405,K01-12138-1 (K01TBN1),2336159.2077546604,53.63105033102676,59.04405477048071
RESSFH,50,Single Family Residential,single family,0.405,K01-12155-1,935889.2114158056,21.485145890355422,33.697885386539866
RESSFH,50,Single Family Residential,single family,0.405,K01-12155-2,193479.48538477553,4.441695576332389,33.68588887347801
RESSFH,50,Single Family Residential,single family,0.405,K01-12155-5,1297537.2921665667,29.787476637541463,20.25729460827647
RESSFH,50,Single Family Residential,single family,0.405,K01-12156-1,1564627.2067258258,35.919041902052996,40.6379504885586
RESSFH,50,Single Family Residential,single family,0.405,K01-12156-3,2249678.263653722,51.64571309443924,39.69057323150899
RESSFH,50,Single Family Residential,single family,0.405,K01-12156-4,19696394.39596963,452.1688058260691,32.007527537920026
RESSFH,50,Single Family Residential,single family,0.405,K01-12177-1 (K01P07),8997350.903300548,206.55158156134368,40.308135009365614
RESSFH,50,Single Family Residential,single family,0.405,L00-12094-1 (L00P01),1419299.708846969,32.58276827508807,24.96782197510066
RESSFH,50,Single Family Residential,single family,0.405,L01-125-1,4993519.208195321,114.63588572846828,31.66071812870995
RESSFH,50,Single Family Residential,single family,0.405,L01-125-2,279840.8999764173,6.424288781987497,5.671630192927274
RESSFH,50,Single Family Residential,single family,0.405,L01-125-3,1155848.7956685205,26.534743321340073,38.30806997174654
RESSFH,50,Single Family Residential,single family,0.405,L01-218-1,602697.9654444602,13.836096791633482,20.79020797358595
RESSFH,50,Single Family Residential,single family,0.405,L01-218-2,273531.3575886386,6.279441040343237,19.28388599275769
RESSFH,50,Single Family Residential,single family,0.405,L01-218-3,1321162.9219528302,30.32984863683132,51.761734834110094
RESSFH,50,Single Family Residential,single family,0.405,L01-218-4,977405.5138875084,22.438232863206913,60.10528504042348
RESSFH,50,Single Family Residential,single family,0.405,L01-223-1 (L08TBN1),1740947.0607898177,39.96680497242774,29.19857754251856
RESSFH,50,Single Family Residential,single family,0.405,L01-242-1 (L07P16),3106275.14716046,71.31055032824437,36.203836845151905
RESSFH,50,Single Family Residential,single family,0.405,L01-261-1,4946491.5593466405,113.55627514628642,75.88692629617944
RESSFH,50,Single Family Residential,single family,0.405,L01-340-1,2836202.2815468796,65.11050565633703,38.41965429178472
RESSFH,50,Single Family Residential,single family,0.405,L01-372-1,2551048.880640863,58.56425814662531,49.79318058559989
RESSFH,50,Single Family Residential,single family,0.405,L01-391-1,741876.5307169294,17.031209784939275,56.84921562747809
RESSFH,50,Single Family Residential,single family,0.405,L01-391-2,1371.785031155279,0.03149197700440462,0.2517306130940175
RESSFH,50,Single Family Residential,single family,0.405,L01-391-3,1727536.9785500683,39.65895061337726,46.38017817815681
RESSFH,50,Single Family Residential,single family,0.405,L01-404-1,4258391.965189116,97.75961888907432,41.1116324787925
RESSFH,50,Single Family Residential,single family,0.405,L01-414-1,624157.2906256489,14.328737081320051,34.63146686717278
RESSFH,50,Single Family Residential,single family,0.405,L01-414-2,129132.99014959928,2.9644973986021466,42.837225499040066
RESSFH,50,Single Family Residential,single family,0.405,L01-414-3,1081099.9147192256,24.81873827208122,28.57709690139495
RESSFH,50,Single Family Residential,single family,0.405,L01-471-1,2776214.3104578876,63.73336582526273,19.95835277342166
RESSFH,50,Single Family Residential,single family,0.405,L01-494-1,4354979.8720479505,99.97698099218778,33.47067762386125
RESSFH,50,Single Family Residential,single family,0.405,L01-514-1,1654680.623084838,37.986392144793086,14.205441312571052
RESSFH,50,Single Family Residential,single family,0.405,L01-517-3,2512.924046601848,0.05768902888724036,0.00955374521111347
RESSFH,50,Single Family Residential,single family,0.405,L01-517-7,1388000.9629257803,31.864245063046106,22.45397859554568
RESSFH,50,Single Family Residential,single family,0.405,L01-551-1,5234324.701831315,120.1640413037864,69.10325863405888
RESSFH,50,Single Family Residential,single family,0.405,L01-556-1,1975157.0995142348,45.343549131458566,46.873070794494105
RESSFH,50,Single Family Residential,single family,0.405,L01-601-1,351656.0092197362,8.072943430853835,74.7480245503102
RESSFH,50,Single Family Residential,single family,0.405,L01-601-2,48082.94547045028,1.1038369559873549,42.01346291161472
RESSFH,50,Single Family Residential,single family,0.405,L01-602-1,31764818.626410097,729.2228118931539,25.79130284428584
RESSFH,50,Single Family Residential,single family,0.405,L01-602-2,373882.7285612291,8.583200736837236,13.749961951466425
RESSFH,50,Single Family Residential,single family,0.405,L01-618-1,1391395.6357339085,31.942176339144815,34.48624270668576
RESSFH,50,Single Family Residential,single family,0.405,L01-618-2,4013092.640303712,92.12829873100164,23.061336831635295
RESSFH,50,Single Family Residential,single family,0.405,L01-618-4,2076777.3957622373,47.67643946043945,43.868824645986166
RESSFH,50,Single Family Residential,single family,0.405,L01-618-5 (L01S09),3937933.550182249,90.40287653727516,23.00290769925731
RESSFH,50,Single Family Residential,single family,0.405,L01-724-1 (L01S01),7369528.856664341,169.18177995565205,59.6952130400125
RESSFH,50,Single Family Residential,single family,0.405,L01-724-2,481024.5300016094,11.042847890392604,68.17460819461095
RESSFH,50,Single Family Residential,single family,0.405,L01-724-4 (L01P03),8781622.980109144,201.5991300896796,57.6455017353638
RESSFH,50,Single Family Residential,single family,0.405,L01-726-2,4575.151138466271,0.1050314379964584,4.176367082100343
RESSFH,50,Single Family Residential,single family,0.405,L01-726-4,599.045053970657,0.01375223714779755,1.1815176072264786
RESSFH,50,Single Family Residential,single family,0.405,L01-726-5,2026680.4443733944,46.52636710558982,67.52036688188683
RESSFH,50,Single Family Residential,single family,0.405,L01-726-6,639.0907532339024,0.01467156358137246,0.23613875892635547
RESSFH,50,Single Family Residential,single family,0.405,L01-726-8,899703.5523022288,20.65443413974368,63.88839426164409
RESSFH,50,Single Family Residential,single family,0.405,L01-727-1 (L01S04),7803776.495675833,179.15077389521264,39.08149222453715
RESSFH,50,Single Family Residential,single family,0.405,L01-728-2,474256.09453894827,10.887465371189569,11.344291128793392
RESSFH,50,Single Family Residential,single family,0.405,L01-728-3 (L01S02),10180243.554858968,233.7071688694984,23.04760063225559
RESSFH,50,Single Family Residential,single family,0.405,L01-728-4,1230476.5603949546,28.24796791358958,35.65806559133715
RESSFH,50,Single Family Residential,single family,0.405,L01-728-5 (L01-DP),5774.597399558712,0.13256704540903597,0.536193184019918
RESSFH,50,Single Family Residential,single family,0.405,L01-728-7 (L01S03),452624.5381408158,10.390871181000916,5.596244653559614
RESSFH,50,Single Family Residential,single family,0.405,L01-728-8d,5612.4810800029,0.12884535192825003,0.28502568644155774
RESSFH,50,Single Family Residential,single family,0.405,L01-730-1,171930.383434113,3.9469942873670782,12.113877670851176
RESSFH,50,Single Family Residential,single family,0.405,L01-731-1 (L08TBN2),11497316.92062006,263.9431338389741,24.141751720069067
RESSFH,50,Single Family Residential,single family,0.405,L01-733-2,981936.7008133146,22.542255017720414,18.718252168042916
RESSFH,50,Single Family Residential,single family,0.405,L01-733-4,352807.0923729711,8.099368769641284,15.979069646977118
RESSFH,50,Single Family Residential,single family,0.405,L01-747-1,1054101.3332968918,24.198933648183527,18.247420055454818
RESSFH,50,Single Family Residential,single family,0.405,L01-747-2,2989311.1963651115,68.625416750362,28.520609859097203
RESSFH,50,Single Family Residential,single family,0.405,L01-748-1,3437626.2408377086,78.91735517410294,78.98209506577969
RESSFH,50,Single Family Residential,single family,0.405,L01-749-1,76021.5909254562,1.7452225668671295,48.85037137288579
RESSFH,50,Single Family Residential,single family,0.405,L01-749-2,3634796.56237582,83.44378102859706,78.40926571460302
RESSFH,50,Single Family Residential,single family,0.405,L01-749-3,1306890.4625763032,30.002196743660157,71.55279322654667
RESSFH,50,Single Family Residential,single family,0.405,L01-759-1,480630.96593446995,11.033812866485338,56.80760378340223
RESSFH,50,Single Family Residential,single family,0.405,L01-760-1,868750.241337644,19.94384105484469,59.51523599217793
RESSFH,50,Single Family Residential,single family,0.405,L01-760-2,824884.3288527355,18.93681424242309,58.134140695158145
RESSFH,50,Single Family Residential,single family,0.405,L01-760-3,402521.6086243548,9.2406615866763,70.13244725000874
RESSFH,50,Single Family Residential,single family,0.405,L01-766-2 (L01S06),2148243.544390652,49.317083043861544,20.09608332224272
RESSFH,50,Single Family Residential,single family,0.405,L01-766-3,2075482.1721325135,47.64670509839551,12.878165789530104
RESSFH,50,Single Family Residential,single family,0.405,L01-766-4,672369.8876701373,15.435550439801574,59.65878583660612
RESSFH,50,Single Family Residential,single family,0.405,L01-766-7,185214.16495203864,4.251949169213064,7.494645441513281
RESSFH,50,Single Family Residential,single family,0.405,L02-166-1 (L02PXX),1417892.1260083762,32.55045449021798,42.11805188478161
RESSFH,50,Single Family Residential,single family,0.405,L02-166-2 (L02P25),6495441.355836561,149.11541179246856,40.971033918525194
RESSFH,50,Single Family Residential,single family,0.405,L02-166-3 (L02P26),6330642.43244243,145.3321339551912,29.378684765639967
RESSFH,50,Single Family Residential,single family,0.405,L02-204-1 (L02P45),966546.9522035216,22.1889535905172,41.104256445457665
RESSFH,50,Single Family Residential,single family,0.405,L02-246-1 (L11P01),857321.1036190887,19.68146310637721,8.631073471120326
RESSFH,50,Single Family Residential,single family,0.405,L02-344-1,2230480.8258614023,51.204998801916254,28.715483350561502
RESSFH,50,Single Family Residential,single family,0.405,L02-359-1 (L02P43),2064968.6634438063,47.40534718418825,51.272508734913394
RESSFH,50,Single Family Residential,single family,0.405,L02-366-1 (MVL02P14),3408284.3171768445,78.24375459951821,39.35354890834123
RESSFH,50,Single Family Residential,single family,0.405,L02-374-1 (L02P50),5838295.72194553,134.02936352613585,29.361344654419806
RESSFH,50,Single Family Residential,single family,0.405,L02-374-2 (MVL02P20),1598494.28779244,36.696526211863485,43.511399254307456
RESSFH,50,Single Family Residential,single family,0.405,L02-396-1,4811746.248715604,110.46293608260652,57.01740805952624
RESSFH,50,Single Family Residential,single family,0.405,L02-401-1,4811746.248715604,110.46293608260652,55.37402937209801
RESSFH,50,Single Family Residential,single family,0.405,L02-401-2 (COL02P55),733547.678770557,16.840004889120177,14.410012542334687
RESSFH,50,Single Family Residential,single family,0.405,L02-412-1,2643.0800954474626,0.06067701257574751,0.1362081641528816
RESSFH,50,Single Family Residential,single family,0.405,L02-502-1,7722446.134681868,177.28367824974927,47.69195608418866
RESSFH,50,Single Family Residential,single family,0.405,L02-502-6,1390802.267390435,31.928554421859385,80.67799566696232
RESSFH,50,Single Family Residential,single family,0.405,L02-541-1,99.77377362516977,0.00229049983290775,0.13639872016407556
RESSFH,50,Single Family Residential,single family,0.405,L02-541-2,14427.815893557345,0.33121840231850447,4.686111551723711
RESSFH,50,Single Family Residential,single family,0.405,L02-541-3,59927.46760893851,1.3757508567384775,21.833401634232853
RESSFH,50,Single Family Residential,single family,0.405,L02-541-6,88325.23475711861,2.0276764935518266,11.50458483920232
RESSFH,50,Single Family Residential,single family,0.405,L02-541-7,735242.6280937565,16.87891572711414,68.12728087322354
RESSFH,50,Single Family Residential,single family,0.405,L02-541-8,128589.37227931064,2.952017599594648,91.02729373271497
RESSFH,50,Single Family Residential,single family,0.405,L02-541-9 (L02P02),3009049.9898141734,69.07855890840776,31.065342943514512
RESSFH,50,Single Family Residential,single family,0.405,L02-571-1,3646.8100417615865,0.08371957366954812,0.2323369820261025
RESSFH,50,Single Family Residential,single family,0.405,L02-571-5 (L02TBN2),5877322.351042672,134.9252952342196,61.11056723312128
RESSFH,50,Single Family Residential,single family,0.405,L02-622-2 (L02P32),5342455.423699491,122.64639103731166,21.458843899753376
RESSFH,50,Single Family Residential,single family,0.405,L02-640-1 (L11P02),4561204.484968797,104.71126560701268,20.578183335266637
RESSFH,50,Single Family Residential,single family,0.405,L02-641-1,11136491.279455448,255.65968378223613,27.598730245831344
RESSFH,50,Single Family Residential,single family,0.405,L02-641-2,11136491.279455448,255.65968378223613,27.598730245831344
RESSFH,50,Single Family Residential,single family,0.405,L03-073-3 (With Upper Oso),8985190.182084408,206.27240869956293,18.118678113183144
RESSFH,50,Single Family Residential,single family,0.405,L03-074-1 (L03B01),6161582.852164549,141.45104450344118,46.66659687086624
RESSFH,50,Single Family Residential,single family,0.405,L03-141-1 (With Upper Oso),1740856.2628851412,39.9647205310166,5.4391768602092725
RESSFH,50,Single Family Residential,single family,0.405,L03-142-1 (L03P24),1489702.9412665295,34.199010562354715,13.37837705721877
RESSFH,50,Single Family Residential,single family,0.405,L03-172-2,972706.4813738622,22.33035748878467,48.01342486970795
RESSFH,50,Single Family Residential,single family,0.405,L03-214-2 (L03P18),21946495.279973708,503.82422098756183,33.952447524882984
RESSFH,50,Single Family Residential,single family,0.405,L03-214-2 (With Upper Oso),23513159.377171107,539.7900236476305,26.238085696789515
RESSFH,50,Single Family Residential,single family,0.405,L03-240-1 (L03P14),4859186.928911338,111.55202859773564,32.43353952501876
RESSFH,50,Single Family Residential,single family,0.405,L03-241-1,1075765.8901088943,24.69628542666125,68.37641034212115
RESSFH,50,Single Family Residential,single family,0.405,L03-241-2,703330.7568029063,16.146317037060918,43.79200421319234
RESSFH,50,Single Family Residential,single family,0.405,L03-241-3,11592512.01208912,266.12852117255005,36.85632095636101
RESSFH,50,Single Family Residential,single family,0.405,L03-241-4,4527745.18588336,103.94314272080894,49.6154802875251
RESSFH,50,Single Family Residential,single family,0.405,L03-281-1,408097.93830272567,9.368677013300646,75.48309469880968
RESSFH,50,Single Family Residential,single family,0.405,L03-281-2,1177221.72699398,27.02540027307197,63.685943912186694
RESSFH,50,Single Family Residential,single family,0.405,L03-316-1,193939.80822262407,4.452263176863735,19.655463445589717
RESSFH,50,Single Family Residential,single family,0.405,L03-316-2,2854499.876824325,65.5305623245658,45.81224655803828
RESSFH,50,Single Family Residential,single family,0.405,L03-316-3 (L03P12),7833055.012783355,179.82291884980268,49.75398958537976
RESSFH,50,Single Family Residential,single family,0.405,L03-316-4,954896.7267090632,21.92150014479865,49.69909892415059
RESSFH,50,Single Family Residential,single family,0.405,L03-418-1,489221.57911087025,11.231026997315368,9.078187672699537
RESSFH,50,Single Family Residential,single family,0.405,L03-418-8,1559934.818662365,35.811319063828265,17.008575560272966
RESSFH,50,Single Family Residential,single family,0.405,L03-455-1,76100.05642607057,1.747023894104901,2.1189376441869627
RESSFH,50,Single Family Residential,single family,0.405,L03-455-2,371593.26894411567,8.530641765878114,18.692440013126877
RESSFH,50,Single Family Residential,single family,0.405,L03-455-3 (L03P37),64130.9235335545,1.472249312626681,2.0406230553983287
RESSFH,50,Single Family Residential,single family,0.405,L03-455-5,16615.74361347572,0.3814465123197788,1.605770502452636
RESSFH,50,Single Family Residential,single family,0.405,L03-455-7,910348.134469038,20.89880109900138,32.545345300915066
RESSFH,50,Single Family Residential,single family,0.405,L03-497-1,138923.28845356844,3.1892526204864406,7.006635622169699
RESSFH,50,Single Family Residential,single family,0.405,L03-662-1,1989160.1989551345,45.665017346643715,52.91977896226109
RESSFH,50,Single Family Residential,single family,0.405,L03-662-3 (L03P16),4380019.415963119,100.551812123355,23.028079484952123
RESSFH,50,Single Family Residential,single family,0.405,L03-691-1 (L03P09),8427336.82179846,193.46580650245355,38.307960327385445
RESSFH,50,Single Family Residential,single family,0.405,L03-693-1 (L03P11),7695356.34526719,176.66177977008533,63.13580455922811
RESSFH,50,Single Family Residential,single family,0.405,L03-708-1,431878.880307469,9.91461450477899,9.096886391241023
RESSFH,50,Single Family Residential,single family,0.405,L03-708-11 (L03P05),5074911.554686668,116.50440437083994,67.85033034357187
RESSFH,50,Single Family Residential,single family,0.405,L03-708-13,78.13895085327958,0.00179383065679569,0.00280004351726848
RESSFH,50,Single Family Residential,single family,0.405,L04-136-1 (L04P07),8341990.136070857,191.50650835930912,42.117856522095714
RESSFH,50,Single Family Residential,single family,0.405,L04-232-1,202888.6958640432,4.657702190570738,10.56052445413192
RESSFH,50,Single Family Residential,single family,0.405,L04-266-1,1738975.6149990845,39.92154662356318,73.54707325498686
RESSFH,50,Single Family Residential,single family,0.405,L04-266-2,476958.3534681003,10.949500948283696,77.4642356678432
RESSFH,50,Single Family Residential,single family,0.405,L04-266-3,147164.45165883683,3.37844445175412,77.24125967400298
RESSFH,50,Single Family Residential,single family,0.405,L04-266-4,1492544.9380751771,34.264254092581275,72.68695415034337
RESSFH,50,Single Family Residential,single family,0.405,L04-266-5,16131610.116868038,370.33229209141615,64.08762026909051
RESSFH,50,Single Family Residential,single family,0.405,L04-301-1 (L04P08),4459166.081144167,102.36877681042246,53.362582664196104
RESSFH,50,Single Family Residential,single family,0.405,L04-702-1 (L04P02),2325074.589439793,53.37658149141533,63.26762595929274
RESSFH,50,Single Family Residential,single family,0.405,L04-702-2 (L04P02),815799.4429893083,18.728253126649907,33.2985628256928
RESSFH,50,Single Family Residential,single family,0.405,L04-702-4,8371337.15223612,192.180225842176,51.27883819298761
RESSFH,50,Single Family Residential,single family,0.405,L05-049-1,4160299.1534882262,95.5077087863812,19.969246084102572
RESSFH,50,Single Family Residential,single family,0.405,L05-489-3,20299668.032451756,466.018118259125,25.431088671651235
RESSFH,50,Single Family Residential,single family,0.405,L05-489-3d,20321118.17716515,466.5105477934278,24.167372242858924
RESSFH,50,Single Family Residential,single family,0.405,L05-489-7,1443327.283708286,33.13436770052206,35.88703164924764
RESSFH,50,Single Family Residential,single family,0.405,LC01-11446-1,1562597.2042705435,35.87243927176566,20.11544639693748
RESSFH,50,Single Family Residential,single family,0.405,LC02-11508-1,224178.62305140385,5.146453621868371,45.159082191880294
RESSFH,50,Single Family Residential,single family,0.405,LC02-11508-3,616559.7450405525,14.154320736614588,4.427998559027527
RESSFH,50,Single Family Residential,single family,0.405,LC03-11455-1,1288602.7725242134,29.582367469025872,62.25751400380689
RESSFH,50,Single Family Residential,single family,0.405,LC05-11017-1,670106.4301245948,15.38358839665649,24.080800753606084
RESSFH,50,Single Family Residential,single family,0.405,LC06-11019-1,1047450.0956990732,24.04624163250748,39.54042876718211
RESSFH,50,Single Family Residential,single family,0.405,LC06-11509-1,372993.51621627633,8.56278714864135,37.801729434748985
RESSFH,50,Single Family Residential,single family,0.405,LC06-11509-2,725073.8860920963,16.645472598630434,32.09486840201227
RESSFH,50,Single Family Residential,single family,0.405,M00.1-070-1,719222.5653702983,16.5111442210558,64.93557333626475
RESSFH,50,Single Family Residential,single family,0.405,M00.1-070-2,4938288.599825928,113.36796035444414,58.78214188685944
RESSFH,50,Single Family Residential,single family,0.405,M00.1-070-3,1310944.9339421615,30.095274971019947,60.48924245744912
RESSFH,50,Single Family Residential,single family,0.405,M00.1-070-4,3284142.5034172386,75.39383930272412,54.99512237421486
RESSFH,50,Single Family Residential,single family,0.405,M00.1-071-1 (M00S04),10772647.700602256,247.30695113228492,58.88391019614328
RESSFH,50,Single Family Residential,single family,0.405,M00.1-071-2 (M00S04),10669144.156579193,244.9308272103731,58.75613885500719
RESSFH,50,Single Family Residential,single family,0.405,M00.1-071-3 (M00S04),2694601.004996678,61.85977464263163,61.239608241695834
RESSFH,50,Single Family Residential,single family,0.405,M00.2-066-1 (M00S07),1420455.6317976702,32.60930472078152,23.918121817960227
RESSFH,50,Single Family Residential,single family,0.405,M00.3-169-2,991167.6268809616,22.75416876867226,53.42033590831456
RESSFH,50,Single Family Residential,single family,0.405,M01-042-1 (M01S01),3602824.4991791127,82.70980051699595,42.27397893304356
RESSFH,50,Single Family Residential,single family,0.405,M01-047-1,12140295.669433318,278.70395387423514,38.74213859027879
RESSFH,50,Single Family Residential,single family,0.405,M01-050-1,106869.68733093246,2.4534002481855888,30.28426957332997
RESSFH,50,Single Family Residential,single family,0.405,M01-050-2,23310.710011448995,0.535142407129678,38.05685072885719
RESSFH,50,Single Family Residential,single family,0.405,M01-050-4 (M01@CGV),2374566.351247801,54.51276054962583,51.87324765931266
RESSFH,50,Single Family Residential,single family,0.405,M01-060-3,55295835.30921874,1269.422784509264,27.925330137601723
RESSFH,50,Single Family Residential,single family,0.405,M01-088-1,5774973.091766661,132.5756701498698,43.60468902321812
RESSFH,50,Single Family Residential,single family,0.405,M01-168-1 (M00P03),47349.81523344973,1.0870065342809658,33.24691252419461
RESSFH,50,Single Family Residential,single family,0.405,M01-168-2 (M00P03),429424.8476724213,9.85827744207909,36.61379577475496
RESSFH,50,Single Family Residential,single family,0.405,M02-013-1,1025533.6036554724,23.543106193806096,54.52486019482483
RESSFH,50,Single Family Residential,single family,0.405,M02-015-1,1125658.1444803518,25.84165856580436,39.22056040259828
RESSFH,50,Single Family Residential,single family,0.405,M02-028-2 (M02P08),2075394.8287592884,47.64469996243132,21.542267862189444
RESSFH,50,Single Family Residential,single family,0.405,M02-052-2,17696512.587990314,406.2576532197664,13.078096116574766
RESSFH,50,Single Family Residential,single family,0.405,M02-052-3,139.0648347072766,0.00319250208834444,0.00178846884041884
RESSFH,50,Single Family Residential,single family,0.405,M02-052-4,840257.5692196583,19.28973669100134,16.248304313927513
RESSFH,50,Single Family Residential,single family,0.405,M02-056-1,27585042.946226865,633.2679817890192,15.226259432242871
RESSFH,50,Single Family Residential,single family,0.405,M02-061-4 (SCBS@M02),1330605.591048721,30.54662335828863,33.797347109173046
RESSFH,50,Single Family Residential,single family,0.405,M02-061-6,11824.94419266076,0.27146445116114404,0.6627005110627417
RESSFH,50,Single Family Residential,single family,0.405,M02-085-1 (M02P06),3090669.788110845,70.95229914662731,19.042618265950757
RESSFH,50,Single Family Residential,single family,0.405,M02-086-1,902513.7926826564,20.718948639776343,40.826820759127614
RESSFH,50,Single Family Residential,single family,0.405,M02-102-1,35270999.490389615,809.7139709552534,16.78161775506748
RESSFH,50,Single Family Residential,single family,0.405,SC01-077-1,1466811.6387339227,33.67349646460238,69.07448236350672
RESSFH,50,Single Family Residential,single family,0.405,SC03-067-1,1651776.4266789411,37.91972070258195,21.70406515577268
RESSFH,50,Single Family Residential,single family,0.405,SC03-067-2,1602739.5054182543,36.79398338832666,28.70168817777226
RESSFH,50,Single Family Residential,single family,0.405,SC04-090-1,6952722.998125063,159.613195801205,55.52036296704151
RESSFH,50,Single Family Residential,single family,0.405,SC05-073-1,3864282.1662842585,88.71206665425379,71.29097261598685
RESSFH,50,Single Family Residential,single family,0.405,SC05-073-2,1129874.1889381714,25.93844601580546,68.23563665326063
RESSFH,50,Single Family Residential,single family,0.405,SC05-073-3,892216.9521003485,20.48256476076363,67.89728307073307
RESSFH,50,Single Family Residential,single family,0.405,SC06-146-1 (M00P02),796685.2285600759,18.289449387294543,69.24407849407555
RESSFH,50,Single Family Residential,single family,0.405,SC06-146-2 (M00P02),5818643.5668763,133.57821031956823,40.99917754896652
RESSFH,50,Single Family Residential,single family,0.405,SC07-079-1,162757.69626453065,3.736417522894142,11.221173795572415
RESSFH,50,Single Family Residential,single family,0.405,SC07-079-3,9225.608307290537,0.21179167148380337,11.51018499527173
RESSFH,50,Single Family Residential,single family,0.405,SC07-079-4,8230.948645452338,0.18895733630270184,17.710851498675282
RESSFH,50,Single Family Residential,single family,0.405,SC07-079-5,243815.51782787865,5.597256498918177,18.69111457470493
RESSFH,50,Single Family Residential,single family,0.405,SC10-075-1 (M00P05),1692851.13513006,38.86267003110457,46.67871889300163
RESSFH,50,Single Family Residential,single family,0.405,SC11-026-1 (M00P01),8489454.350939807,194.8918344549836,63.81769628188126
RESSFH,50,Single Family Residential,single family,0.405,SC11-035-1d,141057.4943866651,3.238247443028819,30.30072851109324
RESSFH,50,Single Family Residential,single family,0.405,SC11-035-2,156046.62495635054,3.5823519087401965,27.55445309234725
RESSFH,50,Single Family Residential,single family,0.405,SC11-035-3,1084609.798336521,24.89931443500298,33.83496064075266
RESSFH,50,Single Family Residential,single family,0.405,SC11-035-4,78314.53632198424,1.7978615606306088,30.93394640458912
RESSFH,50,Single Family Residential,single family,0.405,SC11-130-1,529805.7364288535,12.162714776358056,47.31897785395353
